hashtag,CreationTimeofDay,MinRank,Duration2hsl
香港美心月饼一工厂员工确诊,2021-10-13 22:42:00,19,14.338417914166667
韩萌王执臣没有在一起,2021-10-13 12:18:00,14,0.9071197025
邓伦臂力,2021-10-13 18:17:00,17,10507.34496270389
李诞悼念赖宝,2021-10-13 12:05:00,5,1.5449627477777776
王晴马健星结局,2021-10-13 12:21:00,11,1.2782961686111112
熊笑宇宋名申好甜,2021-10-13 12:32:00,31,505.2631082116667
父亲回应家属被男子持铁锹暴打,2021-10-13 09:16:00,17,4.781667573333333
教育局回应初中生后仰跳投不慎坠楼,2021-10-13 13:18:00,2,24.832638294166664
中国熊猫夫妇在韩国产子,2021-10-13 11:36:00,17,3.038177306388889
美国阿拉斯加州以南海域7.8级地震,2021-10-13 14:35:00,11,0.5602671294444445
安徽石大圩决堤挖掘机被冲走,2021-10-13 14:27:00,35,1.198140435
香港市民室内公共场所须强制戴口罩,2021-10-13 12:47:00,8,3.286086754722222
外交部回应美要求关闭驻休斯敦总领馆,2021-10-13 16:01:00,11,0.30486648083333334
浦东机场,2021-10-13 00:14:00,1,57112.59233253055
1998年险些牺牲的抗洪老兵再次请战,2021-10-13 09:44:00,9,7.176325972777778
重启官宣加更,2021-10-13 10:40:00,21,6.411555001388889
工信部严查95号段涉网络诈骗,2021-10-13 12:26:00,31,4.89767365138889
香港新增新冠肺炎确诊113例,2021-10-13 13:33:00,12,52.20120650972222
微信回应两分钟内不能删除并非新功能,2021-10-13 11:27:00,31,6.4692280619444436
晚年爱情图鉴,2021-10-13 14:10:00,29,3.9207018958333335
北京教师侮辱学生将撤销教师资格,2021-10-13 14:20:00,9,3.922218038611111
西安首位观众为看电影往返150公里,2021-10-13 20:52:00,18,21.55726004277778
外交部再回应蓬佩奥涉华言论,2021-10-13 16:37:00,32,1.8930208808333333
苹果新一代回收机器人,2021-10-13 20:06:00,11,22.409687572499998
梁荣富回国投案,2021-10-13 17:03:00,12,1.6279614286111113
7名司机将210吨高危化学品开出火场,2021-10-13 15:18:00,11,75.54600253472222
外交部回应美方所谓病毒来源证据,2021-10-13 16:36:00,34,2.582228715277778
北京中低收入家庭租房补贴提高,2021-10-13 18:16:00,7,1.3356539058333334
东京使用传真统计感染人数,2021-10-13 10:39:00,28,9.120459469444446
黑色泥石流,2021-10-13 10:19:00,30,11.1378424975
中方敦促美方立即撤销有关错误决定,2021-10-13 22:55:00,5,8.296824135833333
西藏那曲6.6级地震,2021-10-13 04:24:00,8,2.8974450630555557
看到高考分数时的表情,2021-10-13 19:22:00,13,12.098758833611111
一名抗洪战士被洪水卷走负伤,2021-10-13 00:32:00,19,6.9320922297222225
大连新增1例系某海产品加工企业员工,2021-10-13 21:07:00,11,10.516693963888889
老人给公交司机扇风被回赠折扇,2021-10-13 14:59:00,17,17.153978039444443
美国24小时新增新冠8.3万人,2021-10-13 20:22:00,12,179.85467271222223
医疗机构严禁利用名称误导患者,2021-10-13 23:22:00,31,9.107046648055556
服装行业全年蒸发4000亿,2021-10-13 09:12:00,20,23.44162205972222
得知高考成绩时的你,2021-10-13 13:30:00,28,19.141622101666666
世界最大农作物太极图景观,2021-10-13 07:05:00,32,1.9783419722222222
高考成绩公布前的半小时,2021-10-13 08:35:00,24,1.3187371519444444
蚂蚁集团员工持股约40%,2021-10-13 07:57:00,23,1.9520705447222222
思文被house淘汰,2021-10-13 19:41:00,7,14.470826171666667
白宫一食堂工作人员新冠检测阳性,2021-10-13 09:19:00,15,0.921607325
科学家发现操纵优化细胞衰老途径,2021-10-13 16:40:00,11,17.655596889444446
可口可乐营收创25年最大季度降幅,2021-10-13 22:42:00,22,35.95861645027777
美洲约三分之一民众面临新冠重症威胁,2021-10-13 09:50:00,33,0.8252831752777778
央视新闻,2021-10-13 17:27:00,16,25073.292495629445
湖南分数线,2021-10-13 10:56:00,9,18215.89320601917
风声十二生肖重映收益让利影院,2021-10-13 10:05:00,30,1.416038375
纽约自由女神像身后闪电划破长空,2021-10-13 09:04:00,19,2.6006134358333335
军用洗衣神器野战洗衣挂车,2021-10-13 17:55:00,31,17.75061346861111
大连新增2例确诊,2021-10-13 11:37:00,3,0.3866954983333334
我们为什么要探索火星,2021-10-13 08:00:00,34,4.0033622675
黄子韬镭射闪蓝外套,2021-10-13 00:18:00,35,11.87209541638889
李易峰电梯花园大片,2021-10-13 11:00:00,21,1.172095448611111
大连2例新增确诊病例详情,2021-10-13 11:49:00,33,0.6072410052777778
天问一号火星探测,2021-10-13 10:35:00,7,1.9245788958333332
江疏影问海王是什么,2021-10-13 09:28:00,1,3.125190141944444
大连将对19万人开展核酸检测,2021-10-13 12:25:00,7,0.5958947163888889
天问一号探测器发射升空,2021-10-13 09:33:00,27,3.5464131655555557
直男敷衍发言大赏,2021-10-13 14:51:00,25,22.24641328138889
东京奥运会倒计时一周年,2021-10-13 16:52:00,24,9572.31371826639
童瑶被男子围堵电梯口求抱,2021-10-13 09:32:00,4,3.731220760555556
中国每周新增1.5万5G基站,2021-10-13 11:05:00,12,2.1812208469444445
大连在海产品企业外环境中检出病毒,2021-10-13 13:14:00,12,0.7879892997222222
吴磊邵兵12年后还是父子,2021-10-13 11:28:00,16,2.5546559975000003
三类抗战题材电视剧不得播出,2021-10-13 11:39:00,11,2.7911990430555553
北电艺考成绩排名,2021-10-13 13:00:00,7,1.5253598683333334
夏梦北电中传上戏第一,2021-10-13 12:55:00,2,1.9462686894444445
广州遗失剧毒蘑菇均已找回,2021-10-13 10:37:00,17,4.246268802777777
准大学生你好,2021-10-13 09:38:00,30,629.3135802330555
结婚是为了轻松省心吗,2021-10-13 18:32:00,18,20.41358026611111
安徽盲人考生高考635分,2021-10-13 13:25:00,6,2.202970162777778
男孩吃葡萄过敏肿成嘟嘟嘴,2021-10-13 07:00:00,16,8.704261308055555
蔚来将成立电池资产公司,2021-10-13 10:01:00,33,5.85579235
大连各电影院暂停营业,2021-10-13 09:59:00,13,6.141133641944444
云南腾冲首次发现濒危物种铠兰,2021-10-13 15:21:00,19,72.8587610711111
今年5G手机出货量已达8623万部,2021-10-13 14:59:00,36,1.3936037883333334
央视网火星文文案,2021-10-13 12:51:00,13,3.526937165277778
盖茨否认借新冠疫苗植入人体芯片,2021-10-13 12:17:00,18,4.851300437777778
教师1人撑起6名学生所有科目教学,2021-10-13 17:56:00,23,143.20130047027777
救落水男童九旬老人只收了个鸡蛋,2021-10-13 16:16:00,21,25.035916019444443
岳云鹏手写高考成绩单,2021-10-13 13:35:00,5,3.9712324358333335
90后比80后更担心失业,2021-10-13 10:05:00,7,31.471232467222222
中国驻休斯敦总领事接受美媒采访,2021-10-13 20:58:00,7,20.587899165
无价之姐伪公演舞台,2021-10-13 11:02:00,16,6.689515968055555
白手起家成富豪平均要花21年,2021-10-13 15:48:00,27,2.174815293888889
铁锹杀人案加害者系女童近亲,2021-10-13 11:07:00,7,30.94212539361111
广东高考分数线,2021-10-13 12:26:00,27,35741.79366847806
外交部回应是否会关闭美国领事馆,2021-10-13 17:35:00,11,0.7277449874999999
重庆700米悬崖秋千正式营业,2021-10-13 16:45:00,21,1.72965785
加州再买4亿枚比亚迪口罩,2021-10-13 14:09:00,18,4.3296578825
罗云熙仲夏光影大片,2021-10-13 21:29:00,29,45.08029304777778
网购中的神奇发现,2021-10-13 15:06:00,33,3.4636264119444444
71岁大爷骑三轮带93岁母亲撤离,2021-10-13 12:13:00,28,6.515165740555556
大连已排查出密接者572人,2021-10-13 16:25:00,7,2.9031005425000003
港府称英方利用BNO政治炒作伪善,2021-10-13 19:58:00,33,1.0351123583333333
退役运动员回应27秒划桨救人,2021-10-13 16:30:00,29,4.669979497777778
霉霉新专辑封面,2021-10-13 19:53:00,21,2.551584025
SNH48魔女的诗篇舞台,2021-10-13 23:44:00,22,0.5122624080555556
被洪水卷走的排长目前生命体征平稳,2021-10-13 11:19:00,6,19.949482175
世卫反驳称蓬佩奥指责毫无根据,2021-10-13 04:47:00,8,2.6510037586111115
高考成绩最好的一科,2021-10-13 15:57:00,17,15.484337362222222
区块链金融顶层设计出台,2021-10-13 11:29:00,37,44.03497573166667
美国新冠肺炎确诊超402万例,2021-10-13 06:45:00,13,1.1041516108333334
长江上游将有一次明显洪水过程,2021-10-13 21:27:00,27,10.404151655277778
湖人 独行侠,2021-10-13 12:39:00,27,15139.372042086112
印度女子请愿让男性分担家务,2021-10-13 19:47:00,19,12.41134496138889
小学美术老师画钟南山黑板报送毕业生,2021-10-13 16:36:00,26,15.5946783725
红杉等外资拟收购TikTok,2021-10-13 18:56:00,23,13.528775440277778
特朗普取消佛罗里达共和党大会,2021-10-13 06:44:00,7,2.0889213866666667
武汉方舱备考女孩想报师范专业,2021-10-13 16:15:00,11,16.572255531666666
星际穿越重映定档,2021-10-13 04:19:00,26,148.84170533416668
青瓦台就朴元淳涉性骚扰案表态,2021-10-13 22:49:00,10,10.67765414888889
抗洪战士的饭菜什么样,2021-10-13 15:43:00,22,18.113837393333334
国务院要求实行传染病报告首诊负责制,2021-10-13 20:47:00,15,13.383481897777777
压线考生如何报志愿,2021-10-13 19:52:00,25,14.300148710555556
成都车展,2021-10-13 14:19:00,22,25507.934258404723
这是胸口碎大石组合吗,2021-10-13 09:45:00,24,1.3424715316666667
火星表面照片被制成4K视频,2021-10-13 13:22:00,27,3237.809716844444
乐队的夏天2定档,2021-10-13 00:01:00,11,3155.3276992963893
It's always the husband,2021-10-13 11:35:00,4,0.6012414469444444
霉霉新专辑Folklore,2021-10-13 22:59:00,15,13.624961329444444
山西分数线,2021-10-13 18:33:00,28,9522.150503711668
法院回应女子遭家暴跳楼离婚案,2021-10-13 11:52:00,21,1.4246458083333333
戴森拟全球裁员900人,2021-10-13 09:06:00,25,4.275620041388889
武警特战队员帕米尔高原挑战极限,2021-10-13 09:00:00,37,4.459591522777778
名称相似却大不相同的专业,2021-10-13 07:01:00,31,6.442924915
彩虹节拍舞台,2021-10-13 20:57:00,11,16.59362103388889
免费女子高中159人高考150人上本科,2021-10-13 08:31:00,11,5.0269544
53岁男子第24次高考失利仍不死心,2021-10-13 06:16:00,19,7.361136686666667
美国扩大召回75款洗手液,2021-10-13 07:20:00,28,6.294470064166666
非洲超万名卫生工作者感染,2021-10-13 10:02:00,38,3.6785323044444445
中国方便面海外买家翻倍,2021-10-13 21:01:00,17,41.03106712916667
特朗普改口称有学校可能需推迟复课,2021-10-13 09:19:00,16,4.815210706388889
李晓旭受伤,2021-10-13 13:34:00,19,0.733527948888889
华春莹双语发推批蓬佩奥蚍蜉撼树,2021-10-13 13:21:00,4,1.0341482516666667
花样年华舞台看得起鸡皮疙瘩,2021-10-13 12:02:00,12,2.3508149513888887
高考失利该复读吗,2021-10-13 21:03:00,33,1169.6704817691668
大连海关查获21.5吨洋垃圾,2021-10-13 09:40:00,19,5.137771109166667
AppStore无版号手游8月起下架,2021-10-13 08:10:00,11,126.80591283277778
人美路子野舞台惊艳,2021-10-13 12:02:00,13,2.939246279722222
万茜组第一,2021-10-13 16:47:00,7,22.27328761777778
巴菲特8亿美元抄底美国银行,2021-10-13 13:19:00,20,2.0758471508333334
19岁小将百米跑出10秒18,2021-10-13 11:53:00,27,3.5091805372222225
游客变胖威尼斯下调贡多拉载客量,2021-10-13 13:40:00,31,1.809848466111111
介于二十三十之间,2021-10-13 12:36:00,17,3.044543934444444
7月6日来乘大连地铁3号线人员请报告,2021-10-13 14:13:00,31,1.6802744019444444
李斯丹妮墨镜杀solo,2021-10-13 12:34:00,15,3.415982963333333
伊朗客机遭2架战机侵扰,2021-10-13 06:43:00,25,9.350089387222223
你会不会为另一半换城市,2021-10-13 12:35:00,20,3.8193487030555557
大连新增9例本土确诊病例,2021-10-13 15:57:00,11,0.5365305888888888
外交部回应关闭美国驻成都总领事馆,2021-10-13 15:49:00,13,0.6698639522222223
中国驻休斯敦总领事馆仍在运转,2021-10-13 16:11:00,6,0.639299665
王俊凯摘星少年,2021-10-13 17:19:00,31,2183.5901788944443
华晨宇寸头,2021-10-13 16:32:00,18,6528.4573967052775
天津汉沽居民楼发生爆炸,2021-10-13 14:48:00,18,2.190730129722222
孟晚舟案证据公开,2021-10-13 16:37:00,14,0.7939256961111111
白冰好媚,2021-10-13 12:02:00,2,5.965601721388889
工信部通报58款App侵害用户权益,2021-10-13 15:24:00,14,3.525144621388889
大师靠挥毛笔放倒四名壮汉,2021-10-13 17:11:00,27,1.9101455694444445
独臂小哥干快递买上学区房,2021-10-13 15:54:00,23,3.193478936111111
官方调查女子遭家暴跳楼难离婚,2021-10-13 21:33:00,9,21.54347898083333
外交部回应中方抢夺太空主导权,2021-10-13 18:41:00,11,0.6621858813888889
王俊凯纯白西装,2021-10-13 00:21:00,28,835.0797665086111
4名中国公民在尼日利亚遭劫持,2021-10-13 18:48:00,11,1.1338881458333332
浙大对努某某事件开展后续调查,2021-10-13 16:40:00,9,3.434996753333333
检方建议对家暴跳楼案男子从重量刑,2021-10-13 20:06:00,30,24.085771183333332
北京云霞如巨大凤尾,2021-10-13 19:23:00,35,1.222640535
武汉被遗弃德牧部队报到,2021-10-13 18:49:00,10,1.7893072580555556
RNG LGD,2021-10-13 18:06:00,42,38786.59008941667
郑守仁院士逝世,2021-10-13 19:06:00,34,1.842585633611111
宁静组拉横幅拉票,2021-10-13 12:41:00,30,8.595462187499999
不堪家暴跳楼女子接到法院通知,2021-10-13 17:39:00,22,4.133693523888889
墨西哥总统感谢中国帮助抗疫,2021-10-13 10:38:00,30,11.48713187611111
大连9例本土确诊病例行动轨迹,2021-10-13 06:34:00,5,0.8035592391666666
陈屿竟然会吃醋,2021-10-13 11:31:00,2,19.853559339166665
亲属回应杭州遇害女子小女儿近况,2021-10-13 19:24:00,2,12.726292131666668
跟狗狗的无障碍交流,2021-10-13 21:15:00,20,11.044344949444444
中国驻休斯敦总领事发表公开信,2021-10-13 07:28:00,5,0.9956330438888888
深圳香港隔离互认暂停,2021-10-13 00:02:00,4,8.428966420555556
高考报考避坑口诀,2021-10-13 23:57:00,23,8.93244132388889
全国已有23省区市公布高考分数线,2021-10-13 22:21:00,12,10.784376604166667
金莎向彩虹节拍组道歉,2021-10-13 22:49:00,4,10.317709970277779
31省区市新增确诊34例,2021-10-13 08:19:00,27,0.8177100405555556
全球单日新增新冠死亡近万例,2021-10-13 06:48:00,32,2.6702459111111114
新疆新增本土病例20例,2021-10-13 08:19:00,10,1.2380786044444443
青海油菜花海,2021-10-13 07:36:00,23,29426.29054644778
新疆现有确诊病例115例,2021-10-13 08:34:00,9,1.4080085877777777
成都警方通报男子领事馆前放鞭炮,2021-10-13 23:38:00,7,10.425508080555556
辽宁新增无症状感染者27例,2021-10-13 07:56:00,12,2.461303372222222
王丽坤发长文告别舞台,2021-10-13 09:32:00,3,0.9452641941666666
女友包机拉横幅为库兹马庆生,2021-10-13 05:22:00,22,5.531867765833333
杭州失踪女子遇害丈夫被刑拘,2021-10-13 10:42:00,14,0.5342689241666666
美国联邦法院将比特币定义为货币,2021-10-13 00:46:00,33,10.467602349166667
美国执法人员进入驻休斯敦总领馆,2021-10-13 10:17:00,11,1.0348034791666667
吴昕拉票时的表情,2021-10-13 13:45:00,3,21.820858865555557
看到张含韵跳舞的杜华,2021-10-13 12:14:00,7,23.337525683333332
万茜复工,2021-10-13 22:22:00,7,13.624340178333334
王霏霏 不知道观众要的是什么,2021-10-13 13:09:00,4,22.92510411277778
猩猩把马当宠物了,2021-10-13 09:43:00,22,2.4424890055555553
四川省考,2021-10-13 10:31:00,38,5353.726445396111
杭州警方的工作量,2021-10-13 11:12:00,13,1.1270135686111111
罗伯森时隔30个月复出,2021-10-13 07:07:00,28,5.294703848888889
南海海域海军航空兵超低空突防,2021-10-13 22:00:00,32,14.411370582222222
和平精英崩了,2021-10-13 10:07:00,10,4346.546438177778
羡慕狗子的发量,2021-10-13 11:40:00,19,1.3330340075000002
女子遭家暴跳楼离婚案最新通报,2021-10-13 16:53:00,19,20.116367388055554
事业单位联考,2021-10-13 17:58:00,8,28483.705768978612
被洪水卷走的排长苏醒了,2021-10-13 12:33:00,13,1.1224356722222222
万燕夜宿电线,2021-10-13 08:01:00,31,366.32803884666663
吉林高考分数线,2021-10-13 17:26:00,28,70941.418516665
送给女朋友的衣服,2021-10-13 23:20:00,6,5799.602695542778
王丽坤手劲好大,2021-10-13 10:26:00,5,5.259840153055555
被担架抬进考场男孩超一本线52分,2021-10-13 12:10:00,8,27.52650691166667
离开大连需持7日内核酸阴性证明,2021-10-13 12:36:00,32,3.1775639816666668
26位老师轮流给1名学生上2年课,2021-10-13 11:05:00,19,4.778364186388889
大连新增无症状24人,2021-10-13 16:04:00,13,0.2995281902777778
天津高考分数线,2021-10-13 02:09:00,31,79743.14255542305
大连全市独立门诊全部停诊,2021-10-13 16:21:00,26,1.3628845022222222
哈维新冠检测呈阳性,2021-10-13 17:13:00,17,0.6644591894444444
宿舍是个神奇的地方,2021-10-13 11:53:00,17,6.086808179444445
香港新增确诊133例,2021-10-13 16:48:00,28,1.5066672616666668
美术生才懂的日常,2021-10-13 16:15:00,24,2.4772836977777777
美军一天向南海出动5架4型军机,2021-10-13 14:54:00,18,3.9113133808333336
恒大 申花,2021-10-13 15:46:00,36,76971.21277808001
爱泼斯坦两座豪宅1.1亿美元出售,2021-10-13 16:26:00,21,2.5461114458333336
疫情后首场音乐节门票半小时售罄,2021-10-13 22:58:00,22,20.09671411222222
汇丰,2021-10-13 19:02:00,20,87768.87066600917
珍珠奶茶寿司卷,2021-10-13 09:14:00,28,5291.00718258
搬家货车驶出美国驻成都总领馆,2021-10-13 16:58:00,25,3.3578994172222223
电影院复工版无价之姐,2021-10-13 12:01:00,37,9.402625488055556
安徽进入紧急防汛期,2021-10-13 13:42:00,33,8.812883552222221
AG晋级世冠八强,2021-10-13 23:13:00,31,0.5606736122222222
毕业典礼挂千余未到学生自拍照,2021-10-13 18:02:00,15,13.140553626666666
教育部发布高考招录5大陷阱,2021-10-13 19:10:00,6,12.007220384722222
世界气象组织呼吁紧急应对北极高温,2021-10-13 11:04:00,10,20.275313561944447
美国每7天日新增病例数涨幅超一倍,2021-10-13 07:30:00,12,24.00996883722222
影院复工后单日票房首破3000万,2021-10-13 21:05:00,32,10.426635548611111
可可西里藏羚羊回迁季,2021-10-13 14:48:00,7,16.709968931666666
